"","WeatherDate","DryBulb","HDD","CDD","AVGCLC","AVGDPT","AVGWSP","date"
"3487",2015-07-30,75.5,0,10.5,37.9,67.3,7.6,2015-07-30
"3488",2015-07-31,75,0,10,39.1,56.7,6.3,2015-07-31
"3489",2015-08-01,74,0,9,48.3,55.9,7.4,2015-08-01
"3490",2015-08-02,71,0,6,30.8,56.2,8.7,2015-08-02
"3491",2015-08-03,77.5,0,12.5,33.7,59.5,10.7,2015-08-03
"3492",2015-08-04,71.5,0,6.5,42.5,57.5,5.6,2015-08-04
"3493",2015-08-05,70,0,5,67.9,55.2,5.2,2015-08-05
"3494",2015-08-06,70.5,0,5.5,69.5,52.3,8.3,2015-08-06
"3495",2015-08-07,67,0,2,48.7,51.9,4.8,2015-08-07
"3496",2015-08-08,64,1,0,43.3,53.5,4.2,2015-08-08
"3497",2015-08-09,70.5,0,5.5,22,56.4,3.8,2015-08-09
"3498",2015-08-10,72.5,0,7.5,49.5,59.1,7.9,2015-08-10
"3499",2015-08-11,70,0,5,90,62.9,7.7,2015-08-11
"3500",2015-08-12,72,0,7,69.5,60.4,6.2,2015-08-12
"3501",2015-08-13,70,0,5,63.3,55.5,4.8,2015-08-13
"3502",2015-08-14,69.5,0,4.5,44.1,60.3,7.3,2015-08-14
"3503",2015-08-15,77.5,0,12.5,73.3,65.5,5.4,2015-08-15
"3504",2015-08-16,76,0,11,46.6,65,4.5,2015-08-16
"3505",2015-08-17,78,0,13,22,65.6,5,2015-08-17
"3506",2015-08-18,80,0,15,37.9,66,3.4,2015-08-18
"3507",2015-08-19,81,0,16,20,65.6,8.6,2015-08-19
"3508",2015-08-20,83.5,0,18.5,36.6,62.9,14.3,2015-08-20
"3509",2015-08-21,73,0,8,72.5,60,6.2,2015-08-21
"3510",2015-08-22,72,0,7,42,56.7,3.2,2015-08-22
"3511",2015-08-23,73,0,8,55.4,59.4,2.7,2015-08-23
"3512",2015-08-24,76,0,11,53.7,60.7,7.9,2015-08-24
"3513",2015-08-25,73,0,8,70,58.5,4.6,2015-08-25
"3514",2015-08-26,70.5,0,5.5,69.1,53.3,3.8,2015-08-26
"3515",2015-08-27,68,0,3,74.5,53.7,4.7,2015-08-27
"3516",2015-08-28,68,0,3,36.6,54.7,2.2,2015-08-28
"3517",2015-08-29,68,0,3,48.7,55.7,2.6,2015-08-29
"3518",2015-08-30,73,0,8,45,59.3,2.7,2015-08-30
"3519",2015-08-31,73.5,0,8.5,38.7,61.3,5.4,2015-08-31
"3520",2015-09-01,72.5,0,7.5,22.5,58.6,2.7,2015-09-01
"3521",2015-09-02,74,0,9,32.5,62.8,3.2,2015-09-02
"3522",2015-09-03,72,0,7,48.3,62.9,4.6,2015-09-03
"3523",2015-09-04,67,0,2,18.7,55,2.6,2015-09-04
"3524",2015-09-05,73.5,0,8.5,15,56.7,2.7,2015-09-05
"3525",2015-09-06,75,0,10,16.2,57.5,6.8,2015-09-06
"3526",2015-09-07,83.5,0,18.5,22.9,61.5,9.8,2015-09-07
"3527",2015-09-08,81,0,16,67,69.8,3.8,2015-09-08
"3528",2015-09-09,80.5,0,15.5,52.9,66.6,7.8,2015-09-09
"3529",2015-09-10,70.5,0,5.5,52.9,61.5,3.2,2015-09-10
"3530",2015-09-11,70,0,5,40,55.7,4.2,2015-09-11
"3531",2015-09-12,66.5,0,1.5,57,57.2,3.9,2015-09-12
"3532",2015-09-13,67,0,2,87,58.5,5.9,2015-09-13
"3533",2015-09-14,63.5,1.5,0,86.2,53.7,7.2,2015-09-14
"3534",2015-09-15,70,0,5,9.5,54.7,4.9,2015-09-15
"3535",2015-09-16,71,0,6,3.7,58.9,2.8,2015-09-16
"3536",2015-09-17,72.5,0,7.5,11.2,59,3.1,2015-09-17
"3537",2015-09-18,72.5,0,7.5,16.6,55.7,6.8,2015-09-18
"3538",2015-09-19,77,0,12,42.5,55.7,12.3,2015-09-19
"3539",2015-09-20,58.5,6.5,0,52.9,45.2,9.7,2015-09-20
"3540",2015-09-21,57.5,7.5,0,30.8,45.7,2.2,2015-09-21
"3541",2015-09-22,63,2,0,30.4,43.8,5,2015-09-22
"3542",2015-09-23,61.5,3.5,0,5,48.4,2,2015-09-23
"3543",2015-09-24,61.5,3.5,0,22.9,46.8,6.1,2015-09-24
"3544",2015-09-25,55,10,0,43.3,40.8,4.7,2015-09-25
"3545",2015-09-26,53,12,0,17.5,39.5,3.6,2015-09-26
"3546",2015-09-27,58,7,0,13.7,40.5,8.5,2015-09-27
"3547",2015-09-28,68,0,3,60.4,54.7,12.4,2015-09-28
"3548",2015-09-29,66,0,1,88.7,63.4,11.2,2015-09-29
"3549",2015-09-30,53.5,11.5,0,98.7,48.5,13.3,2015-09-30
"3550",2015-10-01,50.5,14.5,0,54.1,37.7,10.6,2015-10-01
"3551",2015-10-02,46.5,18.5,0,44.1,34,9.3,2015-10-02
"3552",2015-10-03,49,16,0,20,34.1,5.7,2015-10-03
"3553",2015-10-04,50,15,0,36.2,36,4.7,2015-10-04
"3554",2015-10-05,50,15,0,43.3,37.5,2.2,2015-10-05
"3555",2015-10-06,55.5,9.5,0,88.3,45.4,1.8,2015-10-06
"3556",2015-10-07,60.5,4.5,0,72.5,46.6,5.6,2015-10-07
"3557",2015-10-08,48.5,16.5,0,26.6,36.1,3.3,2015-10-08
"3558",2015-10-09,53,12,0,89.1,46,7.8,2015-10-09
"3559",2015-10-10,47,18,0,59.5,34.8,6.5,2015-10-10
"3560",2015-10-11,56,9,0,41.2,40.2,11.1,2015-10-11
"3561",2015-10-12,66,0,1,17.9,44.4,11.6,2015-10-12
"3562",2015-10-13,62.5,2.5,0,61.2,48.8,9.8,2015-10-13
"3563",2015-10-14,51,14,0,72.5,42.2,10.5,2015-10-14
"3564",2015-10-15,46.5,18.5,0,44.5,36.6,8.9,2015-10-15
"3565",2015-10-16,47.5,17.5,0,72.5,39.6,8,2015-10-16
"3566",2015-10-17,40,25,0,74.1,31.7,9,2015-10-17
"3567",2015-10-18,34.5,30.5,0,60.8,22.3,6.5,2015-10-18
"3568",2015-10-19,35,30,0,44.1,21.7,8.6,2015-10-19
"3569",2015-10-20,53,12,0,91.2,40.1,11.6,2015-10-20
"3570",2015-10-21,49,16,0,84.5,29,4.9,2015-10-21
"3571",2015-10-22,59,6,0,75,43.3,13.2,2015-10-22
"3572",2015-10-23,38,27,0,65.8,26.7,11.3,2015-10-23
"3573",2015-10-24,40,25,0,55.8,28.3,12.6,2015-10-24
"3574",2015-10-25,51,14,0,87.9,40.5,15.7,2015-10-25
"3575",2015-10-26,40,25,0,48.3,29.1,5.9,2015-10-26
"3576",2015-10-27,40,25,0,29.1,27.7,1.6,2015-10-27
"3577",2015-10-28,42,23,0,71.2,36.2,6.7,2015-10-28
"3578",2015-10-29,56.5,8.5,0,69.5,44.2,9.7,2015-10-29
"3579",2015-10-30,42,23,0,56.2,29.3,10.1,2015-10-30
"3580",2015-10-31,37.5,27.5,0,45.8,27.5,3.2,2015-10-31
"3581",2015-11-01,49,16,0,75.8,37.5,11.4,2015-11-01
"3582",2015-11-02,50.5,14.5,0,60.8,39.2,6,2015-11-02
"3583",2015-11-03,54.5,10.5,0,37.5,41.4,5.2,2015-11-03
"3584",2015-11-04,51.5,13.5,0,0,40,2.5,2015-11-04
"3585",2015-11-05,64.5,0.5,0,51.6,46.8,11.5,2015-11-05
"3586",2015-11-06,66.5,0,1.5,80.4,54.1,15.4,2015-11-06
"3587",2015-11-07,52.5,12.5,0,81.2,33,9.3,2015-11-07
"3588",2015-11-08,41,24,0,32.9,26.4,5.3,2015-11-08
"3589",2015-11-09,43,22,0,1.2,29.3,6.3,2015-11-09
"3590",2015-11-10,44,21,0,35.8,31.8,1.5,2015-11-10
"3591",2015-11-11,49.5,15.5,0,78.7,37.5,0.9,2015-11-11
"3592",2015-11-12,49.5,15.5,0,97,44.3,9.7,2015-11-12
"3593",2015-11-13,48.5,16.5,0,100,38.4,11,2015-11-13
"3594",2015-11-14,38.5,26.5,0,92.5,24.7,12.9,2015-11-14
"3595",2015-11-15,42.5,22.5,0,67.5,29.9,5,2015-11-15
"3596",2015-11-16,39.5,25.5,0,60.4,29.2,7.8,2015-11-16
"3597",2015-11-17,34.5,30.5,0,10,22.1,1.2,2015-11-17
"3598",2015-11-18,40,25,0,31.6,27.8,11.8,2015-11-18
"3599",2015-11-19,56.5,8.5,0,97.5,44.3,12.8,2015-11-19
"3600",2015-11-20,46,19,0,55,29.8,7.3,2015-11-20
"3601",2015-11-21,36,29,0,47,25,1.8,2015-11-21
"3602",2015-11-22,42.5,22.5,0,53.7,25.3,11.8,2015-11-22
"3603",2015-11-23,31.5,33.5,0,39.1,14.5,12.3,2015-11-23
"3604",2015-11-24,28,37,0,82.9,19.3,3.1,2015-11-24
"3605",2015-11-25,36.5,28.5,0,51.6,24.9,6.3,2015-11-25
"3606",2015-11-26,46.5,18.5,0,45,31.7,20.6,2015-11-26
"3607",2015-11-27,50.5,14.5,0,66.2,42.5,17.9,2015-11-27
"3608",2015-11-28,35,30,0,100,26,8,2015-11-28
"3609",2015-11-29,30.5,34.5,0,72.5,21.7,5.5,2015-11-29
"3610",2015-11-30,27,38,0,36.2,16.8,3.9,2015-11-30
"3611",2015-12-01,30,35,0,64.1,26.1,5.7,2015-12-01
"3612",2015-12-02,44,21,0,97.5,40.5,7.8,2015-12-02
"3613",2015-12-03,39.5,25.5,0,95,33.3,9,2015-12-03
"3614",2015-12-04,37.5,27.5,0,84.5,29.6,6,2015-12-04
"3615",2015-12-05,39.5,25.5,0,50.8,31.6,4.5,2015-12-05
"3616",2015-12-06,32.5,32.5,0,52.5,28.5,4.6,2015-12-06
"3617",2015-12-07,35.5,29.5,0,54.1,27.6,3.4,2015-12-07
"3618",2015-12-08,33,32,0,49.1,25.6,1.2,2015-12-08
"3619",2015-12-09,36,29,0,48.3,28.3,7.2,2015-12-09
"3620",2015-12-10,50.5,14.5,0,65,39.2,10.2,2015-12-10
"3621",2015-12-11,52.5,12.5,0,54.1,39.7,13,2015-12-11
"3622",2015-12-12,48,17,0,82.5,34.8,6.8,2015-12-12
"3623",2015-12-13,38.5,26.5,0,71.6,30.7,4.6,2015-12-13
"3624",2015-12-14,51,14,0,81.2,42.3,13.1,2015-12-14
"3625",2015-12-15,46,19,0,97.5,41.7,8.3,2015-12-15
"3626",2015-12-16,37.5,27.5,0,100,29.6,4.8,2015-12-16
"3627",2015-12-17,46,19,0,96.2,39,11.2,2015-12-17
"3628",2015-12-18,42.5,22.5,0,97.5,29.4,7.2,2015-12-18
"3629",2015-12-19,33,32,0,82.9,18.4,12,2015-12-19
"3630",2015-12-20,29,36,0,65.8,17.2,9.2,2015-12-20
"3631",2015-12-21,40.5,24.5,0,77.5,23,16.7,2015-12-21
"3632",2015-12-22,48.5,16.5,0,95,39.6,8.3,2015-12-22
"3633",2015-12-23,48.5,16.5,0,77.5,44.3,6.5,2015-12-23
"3634",2015-12-24,57,8,0,59.5,41.7,10.6,2015-12-24
"3635",2015-12-25,44,21,0,55,28.4,4.1,2015-12-25
"3636",2015-12-26,36,29,0,45.8,27.6,1.9,2015-12-26
"3637",2015-12-27,36.5,28.5,0,100,31.2,7.3,2015-12-27
"3638",2015-12-28,23,42,0,84.1,10.2,9.2,2015-12-28
"3639",2015-12-29,26,39,0,100,21.1,5.6,2015-12-29
"3640",2015-12-30,31.5,33.5,0,100,27.1,4.2,2015-12-30
"3641",2015-12-31,36.5,28.5,0,100,30.3,4.5,2015-12-31
"3642",2016-01-01,34.5,30.5,0,88.7,21.1,8.8,2016-01-01
"3643",2016-01-02,32.5,32.5,0,100,19.2,7.7,2016-01-02
"3644",2016-01-03,27.5,37.5,0,100,22.9,12.7,2016-01-03
"3645",2016-01-04,10.5,54.5,0,90.8,-1.8,10.5,2016-01-04
"3646",2016-01-05,9,56,0,45.8,-2.3,6.2,2016-01-05
"3647",2016-01-06,24,41,0,17.5,2.9,8.5,2016-01-06
"3648",2016-01-07,25,40,0,27,10,2.7,2016-01-07
"3649",2016-01-08,26,39,0,52,16.5,4.4,2016-01-08
"3650",2016-01-09,40.5,24.5,0,86.2,29.6,8.7,2016-01-09
"3651",2016-01-10,46,19,0,90.4,36.8,10.5,2016-01-10
"3652",2016-01-11,29,36,0,63.7,8.4,13.4,2016-01-11
"3653",2016-01-12,23,42,0,77,12.3,7.2,2016-01-12
"3654",2016-01-13,21.5,43.5,0,67,5.2,11.5,2016-01-13
"3655",2016-01-14,19.5,45.5,0,63.7,8.6,7.8,2016-01-14
"3656",2016-01-15,22.5,42.5,0,74.1,15.7,2.3,2016-01-15
"3657",2016-01-16,31.5,33.5,0,84.1,28,7.1,2016-01-16
"3658",2016-01-17,29.5,35.5,0,65.4,14.4,4.5,2016-01-17
"3659",2016-01-18,20.5,44.5,0,92.5,7.2,12.4,2016-01-18
"3660",2016-01-19,14,51,0,91.6,0.9,13.5,2016-01-19
"3661",2016-01-20,20,45,0,53.3,6.9,10.2,2016-01-20
"3662",2016-01-21,15.5,49.5,0,51.2,5.1,7.3,2016-01-21
"3663",2016-01-22,19.5,45.5,0,60,6,6.9,2016-01-22
"3664",2016-01-23,12,53,0,38.3,3,4.4,2016-01-23
"3665",2016-01-24,12.5,52.5,0,72.5,4.5,3.5,2016-01-24
"3666",2016-01-25,25.5,39.5,0,55,15.7,6,2016-01-25
"3667",2016-01-26,38,27,0,70,24.5,18,2016-01-26
"3668",2016-01-27,31.5,33.5,0,66.2,19.3,9.1,2016-01-27
"3669",2016-01-28,28.5,36.5,0,55.4,16,10.7,2016-01-28
"3670",2016-01-29,32.5,32.5,0,100,23,7.2,2016-01-29
"3671",2016-01-30,29.5,35.5,0,92,17.6,12,2016-01-30
"3672",2016-01-31,44,21,0,67.9,22.5,13.5,2016-01-31
"3673",2016-02-01,42,23,0,80,27.7,11.2,2016-02-01
"3674",2016-02-02,33.5,31.5,0,57.5,19.7,6,2016-02-02
"3675",2016-02-03,41,24,0,86.2,33,11.7,2016-02-03
"3676",2016-02-04,45,20,0,71.6,30,7,2016-02-04
"3677",2016-02-05,29,36,0,62.5,17.4,8.4,2016-02-05
"3678",2016-02-06,29,36,0,86.6,17.8,10.8,2016-02-06
"3679",2016-02-07,28,37,0,79.1,17.5,7.8,2016-02-07
"3680",2016-02-08,23.5,41.5,0,62.5,11.5,5.9,2016-02-08
"3681",2016-02-09,24.5,40.5,0,91.2,17.4,3.7,2016-02-09
"3682",2016-02-10,30.5,34.5,0,90,21.4,7,2016-02-10
"3683",2016-02-11,13.5,51.5,0,85.8,4.7,10.7,2016-02-11
"3684",2016-02-12,11.5,53.5,0,56.6,-1.8,10.8,2016-02-12
"3685",2016-02-13,4.5,60.5,0,86.2,-11.5,15.6,2016-02-13
"3686",2016-02-14,-5,70,0,52.9,-19.2,7.2,2016-02-14
"3687",2016-02-15,7,58,0,54.1,-5.2,9,2016-02-15
"3688",2016-02-16,39,26,0,96.2,30.3,8.8,2016-02-16
"3689",2016-02-17,31,34,0,89.5,19.5,7.2,2016-02-17
"3690",2016-02-18,19,46,0,35.8,3,9.3,2016-02-18
"3691",2016-02-19,23,42,0,57,6.7,8.7,2016-02-19
"3692",2016-02-20,41.5,23.5,0,100,29.6,15.7,2016-02-20
"3693",2016-02-21,36,29,0,93.3,27,8.8,2016-02-21
"3694",2016-02-22,21,44,0,27.5,6.7,7.8,2016-02-22
"3695",2016-02-23,24,41,0,58.3,10.7,4.7,2016-02-23
"3696",2016-02-24,34,31,0,100,29.7,3.7,2016-02-24
"3697",2016-02-25,41.5,23.5,0,82.9,36.8,9.7,2016-02-25
"3698",2016-02-26,22.5,42.5,0,52,6.8,14,2016-02-26
"3699",2016-02-27,23.5,41.5,0,53.7,11,10.2,2016-02-27
"3700",2016-02-28,30,35,0,82.5,20.7,8.4,2016-02-28
"3701",2016-02-29,37.5,27.5,0,70.8,27.7,14.1,2016-02-29
"3702",2016-03-01,22,43,0,45.4,2.7,7.5,2016-03-01
"3703",2016-03-02,25.5,39.5,0,80.8,13.3,12,2016-03-02
"3704",2016-03-03,12.5,52.5,0,31.6,-3.2,8.3,2016-03-03
"3705",2016-03-04,19,46,0,25.8,3.5,3.3,2016-03-04
"3706",2016-03-05,21.5,43.5,0,35.4,8.3,3,2016-03-05
"3707",2016-03-06,30,35,0,27,13.3,2.7,2016-03-06
"3708",2016-03-07,36.5,28.5,0,79.1,23.5,10.2,2016-03-07
"3709",2016-03-08,42.5,22.5,0,79.1,31.1,1.3,2016-03-08
"3710",2016-03-09,57.5,7.5,0,85,40.5,12.4,2016-03-09
"3711",2016-03-10,49.5,15.5,0,100,44,5.9,2016-03-10
"3712",2016-03-11,36.5,28.5,0,65.4,29.2,6.7,2016-03-11
"3713",2016-03-12,42,23,0,20.8,25.3,8.4,2016-03-12
"3714",2016-03-13,40.5,24.5,0,36.6,23,9.4,2016-03-13
"3715",2016-03-14,36,29,0,70,25.7,8.4,2016-03-14
"3716",2016-03-15,47.5,17.5,0,72,35.5,8.6,2016-03-15
"3717",2016-03-16,44.5,20.5,0,93.7,38.1,6.2,2016-03-16
"3718",2016-03-17,52,13,0,63.3,34.7,9.6,2016-03-17
"3719",2016-03-18,36,29,0,56.6,19,12.5,2016-03-18
"3720",2016-03-19,27,38,0,15,6.9,8.8,2016-03-19
"3721",2016-03-20,27.5,37.5,0,30.4,6.5,4.4,2016-03-20
"3722",2016-03-21,33,32,0,52.5,12.5,9.7,2016-03-21
"3723",2016-03-22,37.5,27.5,0,80,14.2,6.4,2016-03-22
"3724",2016-03-23,37.5,27.5,0,87.9,22.4,7.5,2016-03-23
"3725",2016-03-24,33.5,31.5,0,82,24,4.4,2016-03-24
"3726",2016-03-25,42,23,0,95,35.2,10.8,2016-03-25
"3727",2016-03-26,37.5,27.5,0,56.2,22.5,6.5,2016-03-26
"3728",2016-03-27,44.5,20.5,0,22.9,30.1,10.6,2016-03-27
"3729",2016-03-28,46,19,0,83.3,37.9,10,2016-03-28
"3730",2016-03-29,38,27,0,57,21.1,15.3,2016-03-29
"3731",2016-03-30,41.5,23.5,0,47,18.2,10.5,2016-03-30
"3732",2016-03-31,59,6,0,93.7,35.8,20.1,2016-03-31
"3733",2016-04-01,57.5,7.5,0,57.5,45.2,13.6,2016-04-01
"3734",2016-04-02,44,21,0,54.1,28.1,8.7,2016-04-02
"3735",2016-04-03,27.5,37.5,0,63.7,5.8,18.1,2016-04-03
"3736",2016-04-04,24,41,0,57.9,3,7.3,2016-04-04
"3737",2016-04-05,23.5,41.5,0,11.2,2.7,6.8,2016-04-05
"3738",2016-04-06,28.5,36.5,0,68.7,13.8,10.7,2016-04-06
"3739",2016-04-07,48.5,16.5,0,88.3,35.8,8.5,2016-04-07
"3740",2016-04-08,36.5,28.5,0,87.5,27.2,8,2016-04-08
"3741",2016-04-09,31,34,0,48.7,16.6,9.1,2016-04-09
"3742",2016-04-10,33,32,0,64.5,11.1,7.4,2016-04-10
"3743",2016-04-11,41,24,0,100,33.4,15.8,2016-04-11
"3744",2016-04-12,45.5,19.5,0,82.9,33,10.6,2016-04-12
"3745",2016-04-13,39.5,25.5,0,32,19.8,8.3,2016-04-13
"3746",2016-04-14,39.5,25.5,0,5,21.2,5.9,2016-04-14
"3747",2016-04-15,44.5,20.5,0,7.5,22.9,6.8,2016-04-15
"3748",2016-04-16,46.5,18.5,0,25.4,22.5,5,2016-04-16
"3749",2016-04-17,55,10,0,22,25.7,3.4,2016-04-17
"3750",2016-04-18,49,16,0,55.8,33.4,8,2016-04-18
"3751",2016-04-19,50,15,0,51.6,31.2,13.5,2016-04-19
"3752",2016-04-20,46.5,18.5,0,13.7,19.7,7.8,2016-04-20
"3753",2016-04-21,54,11,0,37,23.2,3.4,2016-04-21
"3754",2016-04-22,60.5,4.5,0,90.8,49.4,8.5,2016-04-22
"3755",2016-04-23,47,18,0,50.8,27.7,13.1,2016-04-23
"3756",2016-04-24,43,22,0,7,13.7,7.4,2016-04-24
"3757",2016-04-25,41.5,23.5,0,47.5,17,6.5,2016-04-25
"3758",2016-04-26,38.5,26.5,0,72.5,27.8,5.1,2016-04-26
"3759",2016-04-27,39.5,25.5,0,14.1,18.5,5.1,2016-04-27
"3760",2016-04-28,37.5,27.5,0,29.5,18.7,6.8,2016-04-28
"3761",2016-04-29,43.5,21.5,0,41.2,20.5,5.2,2016-04-29
"3762",2016-04-30,47,18,0,23.7,22.2,7,2016-04-30
"3763",2016-05-01,47.5,17.5,0,86.2,37.2,3.7,2016-05-01
"3764",2016-05-02,47,18,0,100,41.6,5,2016-05-02
"3765",2016-05-03,48,17,0,76.6,38.5,4.6,2016-05-03
"3766",2016-05-04,49.5,15.5,0,95.8,41.5,4,2016-05-04
"3767",2016-05-05,54.5,10.5,0,85.4,42.6,5.7,2016-05-05
"3768",2016-05-06,56.5,8.5,0,32,39.9,11.3,2016-05-06
"3769",2016-05-07,63.5,1.5,0,47.5,46.2,9.2,2016-05-07
"3770",2016-05-08,49.5,15.5,0,75.8,37.3,14.5,2016-05-08
"3771",2016-05-09,46,19,0,57.5,23.5,8.6,2016-05-09
"3772",2016-05-10,51,14,0,15,29.7,4.3,2016-05-10
"3773",2016-05-11,54,11,0,5,29.2,5.4,2016-05-11
"3774",2016-05-12,63.5,1.5,0,30,36,4.4,2016-05-12
"3775",2016-05-13,64,1,0,62,47.7,11.5,2016-05-13
"3776",2016-05-14,60,5,0,60.4,46.6,7.5,2016-05-14
"3777",2016-05-15,46.5,18.5,0,91.2,35.3,10.4,2016-05-15
"3778",2016-05-16,46,19,0,80,26.6,10.8,2016-05-16
"3779",2016-05-17,51,14,0,48.3,31.2,6.2,2016-05-17
"3780",2016-05-18,55.5,9.5,0,64.5,37.1,6.1,2016-05-18
"3781",2016-05-19,59,6,0,59.1,39.7,5.1,2016-05-19
"3782",2016-05-20,60,5,0,20,39.7,2.9,2016-05-20
"3783",2016-05-21,63,2,0,65,41.2,5.2,2016-05-21
"3784",2016-05-22,65.5,0,0.5,71.6,48.1,5.8,2016-05-22
"3785",2016-05-23,65,0,0,33.3,43.4,6.3,2016-05-23
"3786",2016-05-24,66,0,1,31.2,47.2,5.8,2016-05-24
"3787",2016-05-25,69.5,0,4.5,37.5,51.2,7.2,2016-05-25
"3788",2016-05-26,69.5,0,4.5,45.8,50.5,3.7,2016-05-26
"3789",2016-05-27,78,0,13,50,59.8,10.1,2016-05-27
"3790",2016-05-28,80.5,0,15.5,45.4,62.4,3.7,2016-05-28
"3791",2016-05-29,77.5,0,12.5,54.5,63.8,6.5,2016-05-29
"3792",2016-05-30,78,0,13,47.5,60.8,11.2,2016-05-30
"3793",2016-05-31,73.5,0,8.5,31.6,49.3,9.7,2016-05-31
"3794",2016-06-01,70,0,5,51.2,53.1,5.9,2016-06-01
"3795",2016-06-02,73,0,8,73.3,53.8,10.5,2016-06-02
"3796",2016-06-03,75,0,10,45,54.1,9.5,2016-06-03
"3797",2016-06-04,69.5,0,4.5,52,51.7,3.6,2016-06-04
"3798",2016-06-05,65.5,0,0.5,76.6,57.7,7.3,2016-06-05
"3799",2016-06-06,72.5,0,7.5,47,53.5,10.1,2016-06-06
"3800",2016-06-07,66,0,1,75,53.8,4.4,2016-06-07
"3801",2016-06-08,57.5,7.5,0,80,44.4,11.7,2016-06-08
"3802",2016-06-09,54,11,0,93.7,38.6,12.2,2016-06-09
"3803",2016-06-10,59.5,5.5,0,55.4,43.7,8.8,2016-06-10
"3804",2016-06-11,55.5,9.5,0,72,49.5,5.5,2016-06-11
"3805",2016-06-12,58,7,0,92,45.6,11.5,2016-06-12
"3806",2016-06-13,59,6,0,71.6,46.6,11.5,2016-06-13
"3807",2016-06-14,64,1,0,56.6,46.8,6.2,2016-06-14
"3808",2016-06-15,68.5,0,3.5,25.4,48.7,3.8,2016-06-15
"3809",2016-06-16,69,0,4,13.7,47.8,6.3,2016-06-16
"3810",2016-06-17,67.5,0,2.5,23.7,44.9,5,2016-06-17
"3811",2016-06-18,71.5,0,6.5,25.8,48.7,2.6,2016-06-18
"3812",2016-06-19,76,0,11,31.6,53.3,8.7,2016-06-19
"3813",2016-06-20,81.5,0,16.5,30.8,57.7,13.7,2016-06-20
"3814",2016-06-21,70,0,5,32.9,49,8.1,2016-06-21
"3815",2016-06-22,62.5,2.5,0,55,50.7,4.9,2016-06-22
"3816",2016-06-23,67.5,0,2.5,34.1,48,4.6,2016-06-23
"3817",2016-06-24,66,0,1,20,47.6,3.2,2016-06-24
"3818",2016-06-25,71.5,0,6.5,21.2,51.9,3.6,2016-06-25
"3819",2016-06-26,76,0,11,35.8,55.7,8.7,2016-06-26
"3820",2016-06-27,75.5,0,10.5,41.6,59.2,15,2016-06-27
"3821",2016-06-28,75.5,0,10.5,52,63.5,11.1,2016-06-28
"3822",2016-06-29,70.5,0,5.5,66.2,60.8,5.2,2016-06-29
"3823",2016-06-30,71.5,0,6.5,22.5,53.1,5.2,2016-06-30
"3824",2016-07-01,72,0,7,53.3,55.8,6.3,2016-07-01
"3825",2016-07-02,63,2,0,60,50,9.5,2016-07-02
"3826",2016-07-03,69,0,4,30.4,46.7,6.7,2016-07-03
"3827",2016-07-04,74.5,0,9.5,22.9,49.5,8.9,2016-07-04
"3828",2016-07-05,75.5,0,10.5,22.5,54.6,3.3,2016-07-05
"3829",2016-07-06,78,0,13,44.1,59.4,4.5,2016-07-06
"3830",2016-07-07,80.5,0,15.5,43.3,65.5,5.9,2016-07-07
"3831",2016-07-08,71.5,0,6.5,78.7,61.9,6.9,2016-07-08
"3832",2016-07-09,67.5,0,2.5,92.5,59,8.1,2016-07-09
"3833",2016-07-10,64.5,0.5,0,89.5,58.1,7.7,2016-07-10
"3834",2016-07-11,69.5,0,4.5,35.4,54.3,3.1,2016-07-11
"3835",2016-07-12,71.5,0,6.5,25.4,54,5.4,2016-07-12
"3836",2016-07-13,80,0,15,30,65.5,9.8,2016-07-13
"3837",2016-07-14,79.5,0,14.5,34.1,67.7,12.9,2016-07-14
"3838",2016-07-15,79.5,0,14.5,47,62.1,7.5,2016-07-15
"3839",2016-07-16,72.5,0,7.5,75.8,60,5.1,2016-07-16
"3840",2016-07-17,74.5,0,9.5,62.5,58.7,2.8,2016-07-17
"3841",2016-07-18,75.5,0,10.5,60.8,63.2,9.7,2016-07-18
"3842",2016-07-19,67.5,0,2.5,60.4,51.5,8.3,2016-07-19
"3843",2016-07-20,67.5,0,2.5,19.1,50.9,3.3,2016-07-20
"3844",2016-07-21,72.5,0,7.5,46.6,56.5,8.7,2016-07-21
"3845",2016-07-22,82.5,0,17.5,39.1,60.3,11.5,2016-07-22
"3846",2016-07-23,75.5,0,10.5,55.8,62.8,4.4,2016-07-23
"3847",2016-07-24,70,0,5,48.3,55.6,5.1,2016-07-24
"3848",2016-07-25,74,0,9,57,62.3,5.4,2016-07-25
"3849",2016-07-26,76,0,11,50,61,7.3,2016-07-26
"3850",2016-07-27,76.5,0,11.5,32,60.8,4.1,2016-07-27
"3851",2016-07-28,76,0,11,68.3,64.7,3.3,2016-07-28
"3852",2016-07-29,75.5,0,10.5,58.7,61.2,6.1,2016-07-29
"3853",2016-07-30,69.5,0,4.5,34.5,54.6,4.4,2016-07-30
"3854",2016-07-31,70,0,5,47,56,5,2016-07-31
"3855",2016-08-01,68.5,0,3.5,87,61,5,2016-08-01
"3856",2016-08-02,73,0,8,28.3,58.3,4.9,2016-08-02
"3857",2016-08-03,74.5,0,9.5,35.4,56.2,6,2016-08-03
"3858",2016-08-04,80,0,15,31.6,57.1,11.4,2016-08-04
"3859",2016-08-05,81,0,16,28.7,60.7,14.5,2016-08-05
"3860",2016-08-06,76,0,11,47.5,61.7,8.2,2016-08-06
"3861",2016-08-07,70,0,5,46.2,56.6,3.7,2016-08-07
